seed,Silhouette,CH,DB,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
29,0.238966477837631,30.9849343530562,1.73775866406908,0.218363588789535,0.366863905325444,0.268079972440445,0.208846652342127,0.741983428120945
30,0.246213009773884,32.5035413917983,1.70652536270994,0.526147370456825,0.390532544378698,0.294863078053167,0.309834496607072,0.706320796104635
31,0.26406791937924,26.93640552276,1.71436725920202,0.469861026380148,0.420118343195266,0.298550642889649,0.25510823621088,0.681034046743225
32,0.234597610761176,31.2457613698844,1.74311133403018,0.443225113362431,0.36094674556213,0.293020325638422,0.235102345192351,0.681557555415135
33,0.215385916145321,27.9929221910024,1.86140927732177,0.282021242275253,0.366863905325444,0.288962373371729,0.207461329520153,0.718833376570451
34,0.251005841417128,31.9507849772705,1.66600983501679,0.267372219496851,0.390532544378698,0.278841470155838,0.172663360859308,0.728017078592493
35,0.261317550749503,27.7883120245842,1.75639171024041,0.194607804768188,0.402366863905325,0.273574610884701,0.206298934124012,0.729181950087345
36,0.231666700300564,29.6754886089216,1.79461139070798,0.242017145064154,0.355029585798817,0.275595664989817,0.175292436321848,0.730123296332261
37,0.259592071123658,31.8237953565606,1.83928059632085,0.218223835642851,0.378698224852071,0.285198612508515,0.19505527152586,0.719551753135271
38,0.244917726670488,30.7860013840121,1.67076759947081,0.308059003031611,0.355029585798817,0.302163731250341,0.225582897494662,0.717354163701918
39,0.256609251788179,31.4500535167437,1.67915290796347,0.358655895032079,0.408284023668639,0.280064201556591,0.225761665651986,0.70178517999309
40,0.234789944271277,26.5873867964997,1.69445208586984,0.136079829804882,0.343195266272189,0.275314756439267,0.187243745445103,0.674373327426645
41,0.229405045511142,27.9416253510002,1.72975600570561,0.348043583070532,0.343195266272189,0.282152826571531,0.207334447986984,0.71802891962895
42,0.269936205429053,30.9470357855904,1.63481869716104,0.273601633680165,0.372781065088757,0.279501526172824,0.176137638789461,0.729960218450159
43,0.243126294406602,35.0893626501402,1.80778876964032,0.264591246442747,0.372781065088757,0.279025022619727,0.175524870654275,0.734186617421898
44,0.26046831009784,31.0653591662396,1.69137490211126,0.343102843934569,0.408284023668639,0.292289070170044,0.205690225468744,0.724737488728367
45,0.240765479944066,28.7616275828468,1.73307210511045,0.283603297927662,0.372781065088757,0.305434352799121,0.231695692442299,0.701821211112053
46,0.250756833852526,28.6571634834129,1.75818950582597,0.227781410302344,0.313609467455621,0.270037692988711,0.200108197351589,0.734038769075216
47,0.244077678420192,28.776929404196,1.67596080319772,0.326124061543138,0.402366863905325,0.300016020914446,0.200338704982668,0.709652465567898
48,0.270688492777619,34.8519620636695,1.65612612273146,0.242781057639307,0.384615384615385,0.278276915887711,0.180686470392353,0.726049115575848
49,0.235703885524695,34.7626053682276,1.78920363242354,0.284943908515457,0.331360946745562,0.305601906145104,0.163319474048219,0.710194358930902
50,0.243257485924329,31.1234737480267,1.6576513395851,0.386795772655239,0.343195266272189,0.299772830839132,0.25090768177515,0.692020656063053
